Date,Close/Last,Volume,Open,High,Low
03-08-2024,$6.7851,9523,$6.6644,$7.1404,$5.9589
03-07-2024,$6.8004,6430,$7.4804,$7.5655,$6.5445
03-06-2024,$7.4804,48028,$8.3577,$8.9935,$5.6103
03-05-2024,$8.5966,34055,$9.8504,$10.2006,$8.1435
03-04-2024,$9.5036,176369,$10.00,$13.6008,$9.2351
03-01-2024,$8.798,60029,$8.1605,$10.8807,$7.8205
02/29/2024,$7.9055,6176,$8.1605,$8.2455,$7.6845
02/28/2024,$7.6845,10297,$8.6705,$8.7538,$7.659
02/27/2024,$8.5175,14641,$8.3305,$9.3506,$7.9905
02/26/2024,$7.8273,3024,$8.4835,$8.4835,$7.6505
02/23/2024,$8.2965,4161,$8.3203,$8.6705,$7.6981
02/22/2024,$7.8256,1556,$8.3305,$8.3305,$7.7746
02/21/2024,$7.8205,1742,$8.0755,$8.2795,$7.7287
02/20/2024,$8.0755,6203,$8.6705,$8.798,$7.9055
02/16/2024,$8.8065,11805,$7.9344,$8.9748,$7.3971
02/15/2024,$7.8919,3238,$8.2115,$8.2115,$7.6335
02/14/2024,$7.8205,3658,$7.9905,$7.993,$7.5315
02/13/2024,$7.5672,3665,$8.2446,$8.3101,$7.5672
02-12-2024,$7.9072,2207,$7.8137,$8.3237,$7.8137
02-09-2024,$8.3288,1431,$8.4138,$8.4138,$7.8222
02-08-2024,$8.1605,2912,$8.0704,$8.2574,$7.6505
02-07-2024,$8.0908,1964,$7.9565,$8.3118,$7.5315
02-06-2024,$7.829,1344,$8.0221,$8.0221,$7.5349
02-05-2024,$7.7729,1057,$7.8035,$7.8035,$7.4804
02-02-2024,$7.6505,3004,$7.727,$7.9888,$7.1574
02-01-2024,$7.6522,2377,$7.8137,$7.9905,$7.2713
01/31/2024,$7.6675,3863,$7.6556,$8.0381,$7.1574
01/30/2024,$7.6505,8515,$8.0415,$8.4138,$7.6505
01/29/2024,$8.305,1897,$8.5005,$8.5005,$7.9956
01/26/2024,$8.3815,3306,$7.9854,$8.6484,$7.9854
01/25/2024,$8.2285,2262,$8.271,$8.4121,$7.8766
01/24/2024,$8.0415,1337,$8.1605,$8.2404,$7.9735
01/23/2024,$8.2438,3624,$8.2778,$8.2965,$7.9735
01/22/2024,$7.8375,1286,$8.5005,$8.5005,$7.8222
01/19/2024,$8.2081,1391,$8.1605,$8.5005,$7.6675
01/18/2024,$7.6301,1579,$8.5005,$8.6705,$7.6301
01/17/2024,$8.4155,2148,$8.5345,$8.6705,$8.4155
01/16/2024,$8.5005,6791,$8.5005,$8.6705,$8.203
01-12-2024,$8.288,6736,$8.883,$8.9646,$8.1945
01-11-2024,$8.611,3338,$9.3506,$9.3506,$8.3305
01-10-2024,$9.0904,3137,$9.4645,$9.5767,$8.696
01-09-2024,$9.7416,3926,$9.5206,$10.2006,$9.5036
01-08-2024,$9.3659,2586,$9.5206,$9.5206,$8.8745
01-05-2024,$9.4339,1460,$8.8405,$9.5206,$8.7997
01-04-2024,$9.1704,6873,$9.3166,$9.5206,$8.6705
01-03-2024,$9.4696,3888,$9.1806,$9.6566,$9.0785
01-02-2024,$9.0768,8623,$8.8405,$9.6906,$8.747
12/29/2023,$9.1295,34877,$9.0955,$10.1156,$8.5005
12/28/2023,$8.4631,18167,$8.7555,$9.8606,$8.3305
12/27/2023,$8.8065,77407,$7.9905,$9.9754,$7.8885
12/26/2023,$7.9905,8421,$7.9905,$8.2965,$7.4804
12/22/2023,$7.7202,9846,$7.6505,$8.8405,$7.2288
12/21/2023,$7.6624,21859,$7.8205,$8.6824,$7.4804
12/20/2023,$8.6824,20402,$8.1945,$9.5206,$8.0772
12/19/2023,$10.0306,8684,$10.4199,$10.7157,$10.0306
12/18/2023,$10.6426,8789,$11.7307,$11.7307,$10.0289
12/15/2023,$10.8977,3321,$11.2207,$11.2207,$10.6256
12/14/2023,$11.0524,7940,$10.4046,$11.2207,$10.374
12/13/2023,$10.7106,7805,$12.2424,$12.2577,$10.3706
12-12-2023,$11.219,5543,$11.1867,$11.7885,$10.8807
12-11-2023,$11.1017,10046,$12.1727,$12.3597,$11.1017
12-08-2023,$12.4107,13365,$11.5947,$12.9038,$11.5743
12-07-2023,$12.8698,26503,$12.477,$13.5957,$11.5743
12-06-2023,$12.9293,204545,$13.6008,$19.3812,$12.8562
12-05-2023,$13.4138,17626,$11.7052,$13.5838,$11.4077
12-04-2023,$11.7035,6603,$11.2326,$12.0605,$11.2207
12-01-2023,$11.2751,37405,$13.6008,$14.3659,$10.3026
11/30/2023,$14.4764,20017,$15.981,$17.001,$14.1108
11/29/2023,$15.981,18264,$16.661,$17.341,$15.306
11/28/2023,$17.001,27227,$17.001,$18.5311,$14.7909
11/27/2023,$18.1911,42197,$19.8912,$20.2312,$15.1309
11/24/2023,$20.5712,77105,$19.5512,$21.7613,$18.1911
11/22/2023,$22.1013,699061,$15.0459,$24.1414,$14.7059
11/21/2023,$14.4526,607848,$15.6426,$18.5311,$13.4478
11/20/2023,$15.2618,7407,$18.1911,$19.3404,$15.1105
11/17/2023,$18.1911,1168,$19.8912,$19.8912,$18.1911
11/16/2023,$18.5311,934,$20.0612,$20.4012,$18.5311
11/15/2023,$19.3795,719,$18.1911,$19.3982,$17.8511
11/14/2023,$18.8711,736,$18.1911,$19.6362,$17.3665
11/13/2023,$18.1911,807,$18.0211,$19.8912,$17.001
11-10-2023,$19.8912,2557,$25.5015,$25.5015,$17.001
11-09-2023,$24.9915,234,$23.6314,$25.5015,$23.6314
11-08-2023,$23.9714,400,$26.1816,$26.3516,$23.6314
11-07-2023,$25.1615,488,$26.5216,$26.9262,$24.9915
11-06-2023,$27.3716,352,$26.6916,$28.0517,$26.0116
11-03-2023,$28.3917,459,$28.0517,$29.5818,$27.2016
11-02-2023,$27.0316,322,$25.1615,$28.8405,$25.1615
11-01-2023,$25.1615,233,$27.2016,$28.9017,$25.1615
10/31/2023,$28.2217,254,$29.5818,$29.7518,$27.8817
10/30/2023,$28.2217,160,$28.3917,$28.3917,$26.5352
10/27/2023,$26.5216,686,$27.2016,$28.90,$26.5216
10/26/2023,$24.8215,346,$24.4815,$27.2016,$24.4815
10/25/2023,$25.5015,163,$25.5015,$25.5865,$24.9065
10/24/2023,$25.6715,1448,$31.1119,$31.1119,$21.933
10/23/2023,$29.4118,543,$32.3019,$32.812,$29.4118
10/20/2023,$32.3869,644,$33.322,$34.6923,$29.7518
10/19/2023,$33.492,824,$34.121,$35.1904,$32.3019
10/18/2023,$35.1921,784,$35.1921,$38.5906,$34.002
10/17/2023,$34.8521,436,$36.4672,$38.0806,$34.8521
10/16/2023,$35.8722,148,$35.8722,$36.7222,$35.7021
10/13/2023,$35.7021,1206,$37.4022,$38.2523,$34.1721
10-12-2023,$37.4022,392,$36.2122,$37.6573,$35.5321
10-11-2023,$36.3822,562,$38.2727,$38.39,$36.3822
10-10-2023,$38.4223,646,$39.1023,$41.253,$36.8922
10-09-2023,$38.5923,810,$43.6926,$43.6926,$38.2523
10-06-2023,$39.1023,345,$39.3098,$40.5746,$39.1023
10-05-2023,$39.6124,657,$38.7623,$41.4774,$38.7623
10-04-2023,$40.1224,232,$41.4825,$41.4825,$38.2523
10-03-2023,$39.9524,122,$41.1425,$42.1999,$39.9524
10-02-2023,$41.1425,442,$41.1425,$42.5009,$40.0986
09/29/2023,$42.3325,281,$42.3988,$42.5026,$41.1425
09/28/2023,$42.4464,129,$42.1625,$42.6539,$41.3125
09/27/2023,$40.2924,244,$42.1625,$42.1625,$40.2924
09/26/2023,$42.375,245,$41.1425,$44.0836,$41.1425
09/25/2023,$43.0126,722,$43.3526,$44.2027,$41.3125
09/22/2023,$42.5026,581,$42.5026,$43.4631,$40.1241
09/21/2023,$41.9925,353,$40.9725,$42.5026,$40.9725
09/20/2023,$41.3125,308,$40.1241,$41.9823,$40.1241
09/19/2023,$41.9925,278,$40.9215,$41.9925,$40.8024
09/18/2023,$41.1425,312,$41.8225,$41.8225,$40.2924
09/15/2023,$41.1425,9374,$41.8225,$44.2027,$39.9524
09/14/2023,$42.8426,12848,$45.2227,$48.7929,$42.3325
09/13/2023,$43.8626,3723,$45.0527,$49.1329,$43.5226
09-12-2023,$42.5026,3703,$45.2227,$45.3927,$40.2924
09-11-2023,$40.9725,4317,$45.5627,$45.6375,$39.9524
09-08-2023,$46.2428,1700,$45.5627,$47.2628,$42.3325
09-07-2023,$44.2027,2823,$40.1224,$45.391,$39.9524
09-06-2023,$41.1425,2181,$45.2227,$45.2227,$40.1224
09-05-2023,$46.0728,8466,$46.0728,$51.8531,$43.6603
09-01-2023,$51.1731,100096,$42.1625,$75.8245,$38.7623
08/31/2023,$39.7824,2632,$36.7222,$42.2322,$36.7222
08/30/2023,$37.5723,772,$36.5522,$39.1023,$36.5522
08/29/2023,$36.5522,379,$35.5321,$37.9123,$35.0221
08/28/2023,$36.7222,193,$37.5723,$37.5723,$36.7222
08/25/2023,$36.7222,322,$43.1826,$43.1826,$35.0221
08/24/2023,$35.0527,121,$34.8521,$35.3621,$34.8521
08/23/2023,$34.8521,1304,$36.7222,$36.7222,$34.002
08/22/2023,$36.5522,1647,$40.4624,$41.3125,$36.5522
08/21/2023,$41.6525,3698,$43.0126,$44.5427,$38.9323
08/18/2023,$42.8426,2844,$43.0126,$45.0527,$42.5026
08/17/2023,$44.2027,575,$44.7127,$44.7127,$42.8426
08/16/2023,$44.2027,684,$47.7729,$47.7729,$44.2027
08/15/2023,$47.2033,507,$47.9429,$48.4529,$46.7528
08/14/2023,$46.9228,1297,$50.153,$50.153,$46.7528
08-11-2023,$49.983,356,$49.983,$50.6613,$49.303
08-10-2023,$47.2628,683,$54.4033,$54.4033,$46.7528
08-09-2023,$54.5733,675,$55.2533,$55.2533,$52.7032
08-08-2023,$55.7633,494,$53.7912,$55.7633,$52.7032
08-07-2023,$53.9782,442,$54.4033,$55.2533,$52.7032
08-04-2023,$54.7433,3345,$55.7633,$58.9935,$54.4033
08-03-2023,$54.5733,1041,$52.7032,$55.1853,$52.7032
08-02-2023,$52.8732,678,$51.8548,$55.3757,$51.8531
08-01-2023,$55.2533,1577,$56.2734,$56.2734,$53.5532
07/31/2023,$56.1034,650,$56.6134,$59.3336,$55.6154
07/28/2023,$55.5933,780,$57.4634,$59.6736,$55.5933
07/27/2023,$58.4835,519,$63.5838,$63.7351,$57.6301
07/26/2023,$60.9368,587,$61.2037,$62.4787,$60.8637
07/25/2023,$61.8837,918,$63.7538,$68.3441,$61.2037
07/24/2023,$63.1588,1585,$69.5342,$69.5342,$61.8837
07/21/2023,$70.3842,314,$70.2142,$70.5542,$68.9493
07/20/2023,$68.662,1003,$72.2543,$72.5485,$68.1741
07/19/2023,$71.0643,1214,$71.5743,$74.2554,$68.8541
07/18/2023,$70.2142,1178,$71.3618,$73.9476,$70.2142
07/17/2023,$72.4243,565,$74.8045,$74.8045,$71.4043
07/14/2023,$73.9544,2473,$76.3346,$79.2248,$69.8742
07/13/2023,$76.3346,539,$78.5447,$79.0547,$74.8062
07-12-2023,$75.3145,2345,$81.6049,$81.6049,$75.3145
07-11-2023,$80.2448,1543,$80.5848,$82.2849,$79.5648
07-10-2023,$81.4349,1213,$80.2448,$83.6484,$80.0748
07-07-2023,$82.795,3917,$80.7548,$86.1952,$79.5648
07-06-2023,$78.8847,1218,$82.1149,$82.1149,$77.3546
07-05-2023,$79.5291,540,$81.6049,$82.795,$79.2248
07-03-2023,$80.9249,924,$84.4951,$84.4951,$79.0547
06/30/2023,$80.0748,2087,$79.3948,$83.4495,$78.2047
06/29/2023,$79.3948,631,$79.3948,$80.9249,$78.0347
06/28/2023,$79.3948,561,$79.7348,$80.5848,$79.3948
06/27/2023,$78.7147,521,$78.5447,$81.2649,$78.2064
06/26/2023,$78.3747,2759,$84.4951,$84.4951,$78.2047
06/23/2023,$80.4148,901,$82.0758,$82.0758,$78.2047
06/22/2023,$80.4148,6240,$80.7548,$85.0051,$78.2047
06/21/2023,$77.3546,3195,$79.0547,$79.898,$75.3162
06/20/2023,$77.0146,965,$77.5247,$79.3965,$75.3162
06/16/2023,$77.3546,1778,$78.3747,$81.0949,$75.4845
06/15/2023,$77.3546,1101,$85.0051,$85.0051,$76.8446
06/14/2023,$80.8875,2610,$78.2047,$83.305,$77.8647
06/13/2023,$77.5247,2150,$73.9544,$78.0347,$73.1044
06-12-2023,$74.0394,604,$74.8062,$75.3145,$73.0619
06-09-2023,$76.5046,646,$79.3948,$79.3948,$76.5046
06-08-2023,$78.3747,1050,$75.8245,$79.0547,$72.9344
06-07-2023,$75.6545,1291,$75.8245,$75.8245,$72.2543
06-06-2023,$74.2945,2009,$78.3747,$78.3747,$74.2945
06-05-2023,$78.3747,855,$78.0347,$79.5648,$76.8446
06-02-2023,$77.1846,884,$77.3546,$78.8847,$76.1646
06-01-2023,$76.8446,2317,$75.9946,$79.5648,$75.3145
05/31/2023,$76.8446,3040,$73.4444,$79.0547,$70.9232
05/30/2023,$73.1044,1698,$75.6545,$75.6545,$72.7644
05/26/2023,$72.7644,3660,$76.8446,$76.8446,$68.0058
05/25/2023,$79.5648,23955,$78.5447,$88.4053,$73.6144
05/24/2023,$75.6545,1475,$76.3346,$76.4179,$70.8943
05/23/2023,$74.4645,4588,$84.155,$84.155,$70.2159
05/22/2023,$79.7348,20741,$72.7644,$84.155,$69.8742
05/19/2023,$68.8541,1404,$73.1044,$73.2744,$68.6841
05/18/2023,$69.8742,1773,$71.0643,$72.2526,$68.3441
05/17/2023,$69.0241,1556,$69.1942,$71.0643,$67.8341
05/16/2023,$67.409,1150,$70.5542,$70.5542,$64.9439
05/15/2023,$67.8341,576,$67.324,$70.5542,$67.324
05-12-2023,$67.324,2354,$69.5342,$70.7242,$66.304
05-11-2023,$71.0643,5642,$69.5342,$80.4131,$65.5389
05-10-2023,$65.4539,1017,$71.4043,$71.4043,$63.6008
05-09-2023,$68.0041,2034,$68.6841,$68.8541,$66.304
05-08-2023,$64.7739,1871,$68.5141,$68.5141,$60.6936
05-05-2023,$65.964,1984,$65.964,$70.3842,$62.0537
05-04-2023,$65.964,12717,$61.7137,$74.2928,$55.5933
05-03-2023,$60.6936,4578,$60.3536,$65.913,$57.8052
05-02-2023,$60.5236,3587,$55.0833,$62.0537,$51.5148
05-01-2023,$51.5131,230,$54.0632,$54.0632,$51.1731
04/28/2023,$52.7032,304,$52.3631,$53.9782,$52.3631
04/27/2023,$50.8331,1128,$49.643,$54.1601,$49.643
04/26/2023,$49.983,2151,$53.3832,$54.0632,$49.1329
04/25/2023,$51.6831,1036,$55.4233,$57.4634,$51.0031
04/24/2023,$57.8035,1374,$58.9935,$63.7538,$57.2951
04/21/2023,$58.9935,6432,$71.9143,$72.9344,$56.2734
04/20/2023,$74.1244,1734,$71.5743,$74.4645,$69.7042
04/19/2023,$74.6345,14449,$77.6947,$79.5631,$68.8541
04/18/2023,$74.5495,109282,$57.2934,$83.6688,$57.1234
04/17/2023,$57.1234,15370,$50.8331,$63.5821,$50.153
04/14/2023,$50.8331,35772,$56.1034,$66.304,$50.8331
04/13/2023,$56.2734,12235,$46.0728,$57.8035,$46.0728
04-12-2023,$46.4128,489,$47.1778,$47.6029,$46.0949
04-11-2023,$45.9028,1097,$47.7729,$48.9629,$45.9028
04-10-2023,$46.9228,541,$45.5117,$48.2829,$45.2227
04-06-2023,$46.5828,328,$45.0527,$47.4311,$44.5852
04-05-2023,$45.3927,1273,$48.2829,$48.2829,$43.5226
04-04-2023,$45.0527,969,$49.7705,$49.7705,$45.0527
04-03-2023,$44.7127,1535,$49.303,$50.8313,$44.7127
03/31/2023,$51.1731,2441,$50.663,$52.0231,$46.5828
03/30/2023,$48.9629,1553,$50.8331,$50.8756,$47.6029
03/29/2023,$49.983,1516,$47.2628,$50.153,$46.9228
03/28/2023,$46.7528,858,$46.0728,$47.4328,$46.0728
03/27/2023,$46.7528,2343,$44.7127,$47.8579,$44.7127
03/24/2023,$44.8827,900,$43.3526,$45.2329,$43.3526
03/23/2023,$44.0326,1297,$44.3727,$45.9011,$43.8626
03/22/2023,$45.7327,2330,$45.5627,$45.9028,$43.0126
03/21/2023,$46.5828,11365,$44.0326,$46.7528,$42.5026
03/20/2023,$43.8626,5164,$49.813,$50.6817,$43.2676
03/17/2023,$49.303,11703,$64.6039,$64.6039,$49.303
03/16/2023,$65.964,17616,$69.7042,$71.4043,$61.8837
03/15/2023,$72.5944,27592,$63.9238,$73.1044,$63.9238
03/14/2023,$65.964,4550,$62.5638,$68.0041,$57.8035
03/13/2023,$60.3536,2373,$70.3842,$71.9143,$60.1836
03-10-2023,$72.2543,1855,$78.3747,$81.9449,$71.5743
03-09-2023,$78.5447,1950,$83.815,$86.0388,$78.5447
03-08-2023,$85.6851,1022,$87.7253,$87.7253,$83.475
03-07-2023,$86.5352,1103,$87.2152,$90.7854,$84.8334
03-06-2023,$87.5553,1757,$90.2754,$95.2907,$87.5553
03-03-2023,$92.1472,4524,$87.5621,$93.5056,$86.8361
03-02-2023,$86.5352,10654,$91.2955,$103.1962,$85.0051
03-01-2023,$91.6355,2159,$93.5056,$94.371,$86.5352
02/28/2023,$92.8256,5560,$89.0853,$97.035,$88.7453
02/27/2023,$89.7654,12889,$84.155,$97.7559,$84.155
02/24/2023,$83.4767,1645,$87.3852,$87.3852,$82.4549
02/23/2023,$87.4702,8297,$95.5457,$104.2163,$84.8351
02/22/2023,$107.7131,4838,$113.8586,$125.2063,$97.9465
02/21/2023,$129.6178,695,$138.9764,$140.2514,$128.0113
02/17/2023,$139.9709,586,$147.57,$147.57,$134.0293
02/16/2023,$144.6374,259,$146.1165,$147.9012,$140.5574
02/15/2023,$146.142,672,$151.2165,$151.7265,$143.0564
02/14/2023,$147.9015,1530,$144.2039,$151.089,$137.7014
02/13/2023,$140.6594,2239,$145.3515,$145.3515,$133.8763
02-10-2023,$138.9764,1629,$146.3715,$150.9615,$131.3263
02-09-2023,$150.9615,1831,$163.2781,$164.4764,$142.8014
02-08-2023,$164.3491,580,$168.0977,$170.7497,$163.3291
02-07-2023,$170.8772,950,$175.9518,$175.9518,$160.6516
02-06-2023,$170.5967,1873,$178.5018,$183.6018,$165.7517
02-03-2023,$170.6732,1665,$160.0651,$173.4017,$155.8066
02-02-2023,$156.8266,1230,$163.2016,$163.2016,$155.5516
02-01-2023,$155.5516,1277,$163.6096,$172.3562,$153.741
01/31/2023,$160.6771,1201,$163.4566,$170.2397,$153.69
01/30/2023,$161.1871,1858,$178.4763,$178.4763,$156.8521
01/27/2023,$169.5767,6962,$169.5767,$198.851,$158.1016
01/26/2023,$165.7517,586,$168.5567,$176.2578,$164.5021
01/25/2023,$166.2617,480,$173.4017,$178.5018,$165.8027
01/24/2023,$172.3817,617,$173.4017,$186.1519,$170.8517
01/23/2023,$169.3217,1208,$156.8266,$181.0518,$156.8266
01/20/2023,$156.5206,677,$160.6516,$165.7259,$154.2765
01/19/2023,$158.1016,1053,$160.6516,$165.7259,$156.8266
01/18/2023,$156.8266,618,$155.6026,$165.4712,$155.6026
01/17/2023,$155.6026,1112,$163.2016,$170.5967,$153.0015
01/13/2023,$158.1271,1200,$144.7394,$161.9266,$140.5319
01-12-2023,$142.6739,295,$140.2514,$145.3515,$137.7269
01-11-2023,$140.2514,600,$140.2514,$147.9015,$137.7014
01-10-2023,$139.5629,517,$135.6614,$140.2514,$133.8508
01-09-2023,$136.5029,330,$137.7014,$140.2514,$132.6523
01-06-2023,$132.6268,1057,$130.6123,$142.7759,$130.0513
01-05-2023,$140.5574,849,$143.0564,$147.9015,$137.9564
01-04-2023,$142.7759,443,$140.3789,$147.9015,$138.1076
01-03-2023,$142.8269,611,$149.3805,$150.4515,$140.2514
12/30/2022,$144.8159,381,$142.8014,$150.4005,$140.2514
12/29/2022,$147.9015,1003,$142.7249,$149.5335,$137.7014
12/28/2022,$146.754,540,$148.335,$152.8995,$140.2259
12/27/2022,$152.925,331,$155.5516,$163.2016,$150.4515
12/23/2022,$158.1016,239,$152.4405,$163.2016,$152.4405
12/22/2022,$155.5516,1315,$153.0015,$165.7517,$146.6265
12/21/2022,$146.6265,262,$150.4515,$155.9086,$145.3515
12/20/2022,$147.9015,345,$145.6065,$153.0015,$145.6065
12/19/2022,$147.9015,192,$153.0015,$158.0761,$145.6065
12/16/2022,$153.0015,425,$163.1251,$168.3017,$153.0015
12/15/2022,$156.4696,202,$158.6116,$168.3017,$155.8321
12/14/2022,$158.3821,239,$158.8156,$168.0467,$158.0386
12/13/2022,$161.1106,520,$167.7662,$168.0209,$154.2765
12-12-2022,$158.9941,236,$166.0322,$166.0322,$158.8666
12-09-2022,$168.3017,382,$173.1467,$173.1467,$158.8668
12-08-2022,$173.1467,116,$181.0518,$181.0518,$163.5076
12-07-2022,$173.4017,319,$172.3307,$175.9518,$159.6571
12-06-2022,$164.1451,254,$178.5018,$178.5018,$158.8666
12-05-2022,$170.1887,473,$180.4653,$180.4653,$160.7536
12-02-2022,$168.0467,420,$154.2765,$173.1467,$154.2765
12-01-2022,$154.71,382,$153.0015,$155.5006,$147.9015
11/30/2022,$147.9015,161,$153.0015,$153.0015,$145.3515
11/29/2022,$149.151,347,$151.7265,$152.9505,$145.3515
11/28/2022,$150.4515,221,$155.5516,$155.5516,$147.978
11/25/2022,$147.978,212,$145.3515,$150.4515,$145.3515
11/23/2022,$147.5136,389,$148.335,$151.7263,$142.8014
11/22/2022,$145.3515,614,$150.4515,$155.5261,$145.3515
11/21/2022,$150.7575,526,$158.1016,$158.3821,$147.9015
11/18/2022,$161.9011,270,$164.7826,$165.2927,$153.0015
11/17/2022,$158.1271,375,$167.1542,$167.1797,$155.8576
11/16/2022,$164.5531,553,$165.7517,$168.3017,$153.0015
11/15/2022,$167.0267,2388,$183.6018,$183.6018,$155.5516
11/14/2022,$178.7568,2364,$172.6367,$188.7019,$166.2617
11-11-2022,$166.2617,464,$158.1016,$167.0267,$158.0761
11-10-2022,$156.8011,409,$152.976,$158.1016,$147.9015
11-09-2022,$151.2165,344,$148.6665,$160.6516,$147.9015
11-08-2022,$151.7265,558,$152.9505,$157.9996,$149.1765
11-07-2022,$150.579,356,$155.5516,$155.5516,$148.1565
11-04-2022,$153.0273,319,$153.0015,$155.5513,$147.927
11-03-2022,$151.752,225,$151.038,$156.7501,$151.038
11-02-2022,$155.5516,330,$150.3495,$160.8811,$150.3495
11-01-2022,$158.1016,412,$160.5751,$162.2836,$147.9015
10/31/2022,$159.3766,357,$170.8517,$170.8517,$156.7246
10/28/2022,$159.7081,1125,$165.7517,$165.7517,$153.8175
10/27/2022,$160.6261,740,$172.1267,$174.2687,$153.0015
10/26/2022,$171.5147,490,$177.7623,$177.7623,$167.0267
10/25/2022,$167.0269,1270,$170.8007,$178.2468,$163.2016
10/24/2022,$168.3017,624,$179.8788,$181.7403,$167.8682
10/21/2022,$171.3362,322,$169.2707,$175.9518,$168.3017
10/20/2022,$171.2852,1023,$178.5018,$178.6548,$168.3017
10/19/2022,$178.5018,694,$188.5744,$190.8184,$176.0283
10/18/2022,$183.8823,372,$182.3268,$193.8019,$182.3268
10/17/2022,$184.8768,289,$188.9569,$195.077,$182.3268
10/14/2022,$187.3759,347,$191.2519,$198.902,$186.1519
10/13/2022,$189.9639,503,$188.6254,$198.1115,$181.0521
10-12-2022,$188.6764,636,$204.002,$204.002,$178.5018
10-11-2022,$197.372,273,$195.383,$199.5395,$193.8019
10-10-2022,$198.8255,478,$198.0605,$209.1021,$193.8019
10-07-2022,$204.1805,479,$201.452,$212.9271,$196.607
10-06-2022,$206.5521,639,$208.6176,$214.1256,$202.727
10-05-2022,$211.4991,844,$204.002,$214.3551,$199.0295
10-04-2022,$212.9271,1366,$213.1821,$219.2512,$203.186
10-03-2022,$212.9016,4736,$198.902,$219.3022,$189.0081
09/30/2022,$197.627,1775,$205.1496,$212.9781,$196.352
09/29/2022,$201.8345,1101,$209.1021,$218.2822,$193.0114
09/28/2022,$212.9526,1017,$201.197,$221.8522,$197.627
09/27/2022,$204.0275,583,$211.6521,$211.6521,$199.2845
09/26/2022,$207.4446,3114,$211.6521,$229.4003,$199.667
09/23/2022,$194.6434,3549,$193.8019,$194.6434,$175.9518
09/22/2022,$192.3994,972,$196.352,$196.352,$185.1319
09/21/2022,$196.403,1538,$203.747,$211.6266,$188.7019
09/20/2022,$206.6796,1433,$219.7357,$219.7357,$196.352
09/19/2022,$223.7392,1262,$239.8044,$239.8044,$214.2021
09/16/2022,$239.3199,3528,$247.3525,$255.0026,$226.0598
09/15/2022,$246.0775,5397,$249.9025,$260.1026,$230.7773
09/14/2022,$235.2909,5279,$214.2021,$244.8024,$213.9471
09/13/2022,$210.7086,3264,$214.0236,$219.2767,$199.0295
09-12-2022,$201.9365,697,$193.8019,$206.5263,$189.4669
09-09-2022,$193.8019,438,$191.2519,$198.902,$191.2264
09-08-2022,$189.2119,322,$188.7019,$193.8019,$181.0518
09-07-2022,$188.7019,508,$190.1044,$196.352,$181.3068
09-06-2022,$189.9004,382,$204.9966,$204.9966,$188.7019
09-02-2022,$196.352,524,$213.9471,$213.9471,$191.2519
09-01-2022,$199.004,703,$209.1021,$209.1021,$194.1589
08/31/2022,$201.5795,1138,$198.647,$204.002,$192.0172
08/30/2022,$196.5305,958,$198.3155,$205.6596,$191.2519
08/29/2022,$197.1986,1649,$188.8039,$201.4265,$178.5018
08/26/2022,$188.5999,1435,$188.0389,$188.7019,$178.7568
08/25/2022,$183.2193,1465,$186.1519,$187.9879,$173.4527
08/24/2022,$186.1519,2260,$196.352,$205.2771,$183.6018
08/23/2022,$201.5795,1989,$209.1021,$211.6521,$192.3229
08/22/2022,$209.1021,1840,$224.4022,$224.4022,$206.5776
08/19/2022,$221.9032,1760,$234.6023,$234.6023,$216.7522
08/18/2022,$234.3218,1896,$224.4022,$239.6769,$224.4022
08/17/2022,$224.4022,3216,$226.9523,$229.5023,$214.2021
08/16/2022,$235.1634,5220,$251.9425,$251.9425,$224.4532
08/15/2022,$247.3525,9981,$252.1975,$290.7029,$242.2524
08-12-2022,$275.4028,11017,$229.5023,$277.9528,$227.7173
08-11-2022,$226.9523,3494,$234.6023,$237.1524,$221.5462
08-10-2022,$229.3493,2764,$229.5023,$234.6023,$224.4022
08-09-2022,$232.7153,9829,$242.7879,$265.2027,$225.8048
08-08-2022,$242.0229,14083,$219.0472,$249.9025,$210.6321
08-05-2022,$219.3277,4746,$233.9393,$237.1269,$214.2021
08-04-2022,$233.3273,4700,$239.7024,$244.3434,$222.0052
08-03-2022,$232.8173,14481,$233.8118,$262.6526,$219.3022
08-02-2022,$245.746,67897,$211.1931,$293.2529,$204.5375
08-01-2022,$209.1021,2878,$239.7024,$244.8024,$206.5776
07/29/2022,$241.6149,2581,$249.9025,$257.5526,$229.5023
07/28/2022,$257.5526,2526,$267.7527,$270.3027,$250.183
07/27/2022,$270.3027,24014,$262.6526,$344.2534,$248.959
07/26/2022,$262.6526,1526,$267.7527,$275.3773,$247.174
07/25/2022,$275.4028,1394,$290.7029,$293.2529,$260.1026
07/22/2022,$285.6029,977,$275.4028,$295.803,$275.4028
07/21/2022,$280.5028,605,$285.6029,$295.803,$277.9528
07/20/2022,$295.803,2115,$283.0528,$300.903,$270.3027
07/19/2022,$280.5028,1510,$300.903,$308.5786,$267.7527
07/18/2022,$308.5531,1903,$313.6531,$323.8532,$288.1529
07/15/2022,$306.0031,1741,$354.4535,$357.0036,$293.9924
07/14/2022,$357.0036,491,$377.4038,$385.0539,$351.9035
07/13/2022,$376.1288,1017,$385.0539,$413.1041,$372.3292
07-12-2022,$397.804,906,$428.4043,$442.4039,$382.5038
07-11-2022,$420.7542,596,$474.3047,$476.8548,$415.6542
07-08-2022,$476.8548,747,$479.4048,$499.805,$451.3545
